job_id,title,company,role_category,source,skill,skill_category
adzuna_5725918245,Business Analyst - Remote / Telecommute,CYNET SYSTEMS,Business Analyst,Adzuna,R,Programming
adzuna_5702671642,Strategic Sourcing Business Analyst,New Flyer,Business Analyst,Adzuna,R,Programming
adzuna_5679993969,RQ00582 - Sr. Business Analyst,Source Code,Business Analyst,Adzuna,R,Programming
adzuna_5715621701,Senior ERP Business Analyst,Techo-Bloc,Business Analyst,Adzuna,R,Programming
adzuna_5427280453,Senior Business Analyst - Sharepoint,Workhoppers,Business Analyst,Adzuna,R,Programming
adzuna_5710984869,Business Analyst (Equity Derivatives),Jay Analytix,Business Analyst,Adzuna,R,Programming
adzuna_5702433273,Intermediate to Senior Business Analyst,Recruitment Partners,Business Analyst,Adzuna,R,Programming
adzuna_5723249946,Business Analyst - Commercial & Industrial,Hillman,Business Analyst,Adzuna,R,Programming
adzuna_5719001814,Senior Business Analyst (PL797),Paralucent,Business Analyst,Adzuna,R,Programming
adzuna_5695307664,Sr. Business Analyst JP10739,ManpowerGroup,Business Analyst,Adzuna,R,Programming
adzuna_5723513757,Innovation & Transformation Business Analyst,NTT DATA,Business Analyst,Adzuna,R,Programming
adzuna_5364578022,Capital Markets Business Analyst,Insight Global,Business Analyst,Adzuna,R,Programming
adzuna_5710623184,"Business Analyst, Summer Intern",Canadian Council for Indigenous Business,Business Analyst,Adzuna,R,Programming
adzuna_5714820334,Business Analyst - Summer Student,Jori International Ltd.,Business Analyst,Adzuna,R,Programming
adzuna_5701730304,Business Analyst - Onsite/Hybrid,Goway Travel,Business Analyst,Adzuna,R,Programming
adzuna_5723867863,Innovation & Transformation Business Analyst,"NTT America, Inc.",Business Analyst,Adzuna,R,Programming
adzuna_5701293716,Business Analyst - Onsite/Hybrid,Goway Travel Limited,Business Analyst,Adzuna,R,Programming
adzuna_5631140951,"Business Analyst, Strategic Initiatives",Buckland,Business Analyst,Adzuna,R,Programming
adzuna_5699375970,Human Resources Business Analyst,Grand River Hospital,Business Analyst,Adzuna,R,Programming
adzuna_5709583899,Operational Technology Business Analyst,Mariner,Business Analyst,Adzuna,R,Programming
adzuna_5694201179,Business Analyst Service Sales,Bombardier,Business Analyst,Adzuna,R,Programming
adzuna_5709674577,"Business Analyst, IT platforms",Planitar,Business Analyst,Adzuna,R,Programming
adzuna_5704686080,"Technical Business Analyst, Salesforce",Semtech,Business Analyst,Adzuna,R,Programming
adzuna_5698372586,Sr. Business Analyst (Payments),CGI,Business Analyst,Adzuna,R,Programming
adzuna_5723296014,Senior System / Business Analyst,Jobgether,Business Analyst,Adzuna,R,Programming
adzuna_5725716019,Workday Financials Business Analyst,MUFG Investor Services,Business Analyst,Adzuna,R,Programming
adzuna_5713801181,Senior Data scientist,National Bank,Data Scientist,Adzuna,R,Programming
adzuna_5518926147,Senior Data Scientist,Massive Insights Inc.,Data Scientist,Adzuna,R,Programming
adzuna_5723869400,Data Science Manager,Mercor,Other,Adzuna,R,Programming
adzuna_5670076428,Senior Data Scientist,Rockstar,Data Scientist,Adzuna,R,Programming
adzuna_5077541910,Junior Data Scientist,mthree Recruiting Portal,Data Scientist,Adzuna,R,Programming
adzuna_5702864961,Senior Data Scientist,Gorgias,Data Scientist,Adzuna,R,Programming
adzuna_5724435659,"Director, Data Science",SGI,Other,Adzuna,R,Programming
adzuna_5635708279,Transportation Data Scientist,Jacobs,Data Scientist,Adzuna,R,Programming
adzuna_5210865538,Senior Data Scientist,Global Relay,Data Scientist,Adzuna,R,Programming
adzuna_5725164176,Senior Data Scientist,Global Relay Communications Inc. Job on T-Net,Data Scientist,Adzuna,R,Programming
adzuna_5709257838,Senior Data Scientist,Global Relay,Data Scientist,Adzuna,R,Programming
adzuna_5725311611,"Director, Data Science",Rakuten,Other,Adzuna,R,Programming
adzuna_5716167784,Senior Data Scientist,Inspiren,Data Scientist,Adzuna,R,Programming
adzuna_5702865287,Senior Data Scientist,ServiceTitan,Data Scientist,Adzuna,R,Programming
adzuna_5679434327,Senior Data Scientist,Autodesk,Data Scientist,Adzuna,R,Programming
adzuna_5696963071,Senior Data Scientist,Clearco,Data Scientist,Adzuna,R,Programming
adzuna_5329711536,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719263894,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719266179,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719264794,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719263619,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719261383,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719275911,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719264375,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5720279960,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719276568,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719263526,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719262460,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5719262293,Senior Data Scientist,Targeted Talent,Data Scientist,Adzuna,R,Programming
adzuna_5313583741,Senior Data Scientist,Intact Financial,Data Scientist,Adzuna,R,Programming
adzuna_5664824500,Senior Data Scientist,Autodesk,Data Scientist,Adzuna,R,Programming
adzuna_5714828131,Senior Data Scientist,Canadian Tire Corporation,Data Scientist,Adzuna,R,Programming
adzuna_5679461725,Senior Data Scientist,Meridian Credit Union Limited,Data Scientist,Adzuna,R,Programming
adzuna_5712976500,Senior Data Scientist,Trackunit,Data Scientist,Adzuna,R,Programming
adzuna_5714858334,Data Scientist Intern,AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5714858340,Data Scientist Intern,AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5714858320,Data Scientist Intern,AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5714858337,Data Scientist Intern,AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5680628707,Senior Data Scientist,Geotab,Data Scientist,Adzuna,R,Programming
adzuna_5726101190,Senior Data Scientist,CGI,Data Scientist,Adzuna,R,Programming
adzuna_5716179290,Data Science Intern,Johnson & Johnson,Other,Adzuna,R,Programming
adzuna_5710656496,Data Science Manager,Deloitte,Other,Adzuna,R,Programming
adzuna_5636482160,Sr. Data Scientist,McKesson,Data Scientist,Adzuna,R,Programming
adzuna_5716184748,Data Science Intern,Visier Solutions,Other,Adzuna,R,Programming
adzuna_5661288113,Marketing Data Scientist,Insight Global,Data Scientist,Adzuna,R,Programming
adzuna_5687741398,Senior Data Scientist,Royal Bank of Canada,Data Scientist,Adzuna,R,Programming
adzuna_5694710363,Senior Data Scientist,Manulife,Data Scientist,Adzuna,R,Programming
adzuna_5436978383,Senior Data Scientist,Description Chubb,Data Scientist,Adzuna,R,Programming
adzuna_5716182968,Senior Data Scientist,the Kraken Robotics Career Center,Data Scientist,Adzuna,R,Programming
adzuna_5712976556,"Intern, Data Scientist",Capital One,Data Scientist,Adzuna,R,Programming
adzuna_5705533718,Principal Data Scientist,BMO,Data Scientist,Adzuna,R,Programming
adzuna_5166750812,"Data Scientist, International",DoorDash Canada,Data Scientist,Adzuna,R,Programming
adzuna_5702766037,Sr. Data Scientist,Pinterest,Data Scientist,Adzuna,R,Programming
adzuna_5709269551,Senior Data Scientist,Gore Mutual Insurance,Data Scientist,Adzuna,R,Programming
adzuna_5653949756,Senior Data Scientist,McKesson,Data Scientist,Adzuna,R,Programming
adzuna_5714858172,Junior Data Scientist,Arup,Data Scientist,Adzuna,R,Programming
adzuna_5701675951,Principal Data Scientist,Questrade Financial Group,Data Scientist,Adzuna,R,Programming
adzuna_5710656392,Senior Data Scientist,Deloitte,Data Scientist,Adzuna,R,Programming
adzuna_5667909603,Senior Data Scientist,Themis Solutions,Data Scientist,Adzuna,R,Programming
adzuna_5696977319,Senior Data Scientist,Gore Mutual Insurance,Data Scientist,Adzuna,R,Programming
adzuna_5721948480,"Senior Data Scientist, Marketing Data",Wealthsimple Technologies,Data Scientist,Adzuna,R,Programming
adzuna_5687640326,Data Science Project Manager,Strategic Risk Solutions,Other,Adzuna,R,Programming
adzuna_5635037968,Director of Analytics & Data Science,Super.com,Other,Adzuna,R,Programming
adzuna_5696907570,"PhD Data Scientist, Intern",Stripe,Data Scientist,Adzuna,R,Programming
adzuna_5725369833,"Expert, AI & Data Science",Canadian National Railway Company,Other,Adzuna,R,Programming
adzuna_5658742348,"Senior Manager, Data Science",SOTI,Other,Adzuna,R,Programming
adzuna_5539974998,Forward Deployed Data Scientist,Make AI Great Again,Data Scientist,Adzuna,R,Programming
adzuna_5725361214,Data Science Summer Student,De Haviland Aircraft of Canada Ltd,Other,Adzuna,R,Programming
adzuna_5710590733,"Associate Manager, Data Scientist",Canadian Tire Corporation,Data Scientist,Adzuna,R,Programming
adzuna_5408403419,"Senior Data Scientist, GenAI",Fiddlehead Technology,Data Scientist,Adzuna,R,Programming
adzuna_5548766702,Senior/Lead Data Scientist,McKesson,Data Scientist,Adzuna,R,Programming
adzuna_5696030224,Senior Data Scientist 2,SOTI,Data Scientist,Adzuna,R,Programming
adzuna_5716201595,Senior Data Science Specialist,Syntronic,Other,Adzuna,R,Programming
adzuna_5665737199,Data Scientist - Platform Mission,Spotify,Data Scientist,Adzuna,R,Programming
adzuna_5692809999,"Data Science, Decisions - Verticals",Lyft,Other,Adzuna,R,Programming
adzuna_5717776375,Data Science Project Manager,Strategic Risk Solutions,Other,Adzuna,R,Programming
adzuna_5697622051,Senior Data Scientist I,Relay,Data Scientist,Adzuna,R,Programming
adzuna_5713850110,Marketing Data Science Specialist,Superior Propane,Other,Adzuna,R,Programming
adzuna_5682374132,Forward-Deployed Data Scientist,Braze,Data Scientist,Adzuna,R,Programming
adzuna_5640347438,"Data Scientist, Product Analytics",GPTZero,Data Scientist,Adzuna,R,Programming
adzuna_5694866365,Data Scientist - Trust Analytics,eBay,Data Scientist,Adzuna,R,Programming
adzuna_5674469141,Senior Geo Data Scientist,VRIFY,Data Scientist,Adzuna,R,Programming
adzuna_5682425764,"Senior Data Scientist, Growth",HelloFresh,Data Scientist,Adzuna,R,Programming
adzuna_5697587159,Sr. Full-Stack Data Scientist - Data Services,aylo,Data Scientist,Adzuna,R,Programming
adzuna_5713794004,Data Scientist Intern (New Graduates),AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5713794009,Data Scientist Intern (New Graduates),AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5713794003,Data Scientist Intern (New Graduates),AlgaeCal,Data Scientist,Adzuna,R,Programming
adzuna_5704714320,Senior Data Scientist (I & II),Instacart,Data Scientist,Adzuna,R,Programming
adzuna_5654020051,Senior R&D Data Scientist,Carrières Triton Digital Canada,Data Scientist,Adzuna,R,Programming
adzuna_5655351875,Senior R&D Data Scientist,Triton Digital,Data Scientist,Adzuna,R,Programming
adzuna_5614126536,Senior Data Scientist (Reinforcement Learning),Plusgrade,Data Scientist,Adzuna,R,Programming
adzuna_5655987906,"Data Science Manager, Rider App",Lyft,Other,Adzuna,R,Programming
adzuna_5722068326,"Sr Data Scientist, Growth Product",Wealthsimple Technologies,Data Scientist,Adzuna,R,Programming
adzuna_5723326688,"Senior Data Scientist, RC Capital",Jobgether,Data Scientist,Adzuna,R,Programming
adzuna_5723368085,"Manager, Data Science (Product Analytics)",Jobgether,Other,Adzuna,R,Programming
adzuna_5683858911,"Sr. Data Scientist, Alexa Connections",Amazon Development Centre Canada ULC,Data Scientist,Adzuna,R,Programming
adzuna_5689100459,"Data Science Manager, Shopping Experience",instacart,Other,Adzuna,R,Programming
adzuna_5675499854,"Senior Data Scientist, AI Products",Dropbox,Data Scientist,Adzuna,R,Programming
adzuna_5564907663,"Data Scientist, MFL Robotics - Toronto",Poly Services Group,Data Scientist,Adzuna,R,Programming
adzuna_5704760380,"Senior Data Scientist, Menu Personalization",HelloFresh,Data Scientist,Adzuna,R,Programming
adzuna_5690176601,Associate Data Scientist - User Fraud,Spotify,Data Scientist,Adzuna,R,Programming
adzuna_5722998132,Machine Learning Engineer / Data Scientist,Fusemachines,Data Scientist,Adzuna,R,Programming
adzuna_5722998132,Machine Learning Engineer / Data Scientist,Fusemachines,Data Scientist,Adzuna,Machine Learning,Machine Learning
adzuna_5724060237,Machine Learning Engineer / Data Scientist,Fusemachines,Data Scientist,Adzuna,R,Programming
adzuna_5724060237,Machine Learning Engineer / Data Scientist,Fusemachines,Data Scientist,Adzuna,Machine Learning,Machine Learning
adzuna_5715691180,"Sr. Data Scientist, Programmatic Algorithms",Impact.com,Data Scientist,Adzuna,R,Programming
adzuna_5665640342,"Senior Manager / Manager, Data Science",Vancity,Other,Adzuna,R,Programming
adzuna_5697567171,Senior Data Scientist - Operations Research,McKesson,Data Scientist,Adzuna,R,Programming
adzuna_5708648350,"Manager, Data Science, Marketing Analytics",Match Group,Other,Adzuna,R,Programming
adzuna_5713885207,"Intern, Data Scientist - Fall 2026",Capital One,Data Scientist,Adzuna,R,Programming
adzuna_5701768179,Data Science Co-op/Intern,Nokia Global,Other,Adzuna,R,Programming
adzuna_5718120542,Senior Data Scientist – AI & Agentic,Blanc Labs,Data Scientist,Adzuna,R,Programming
adzuna_5717774828,Senior Data Scientist AI & Agentic,Blanc Labs,Data Scientist,Adzuna,R,Programming
adzuna_5654024174,Full Stack Data Science Engineer,TD Bank,Other,Adzuna,R,Programming
adzuna_5708585920,"Data Scientist, Algorithms - Driver Incentives",Lyft,Data Scientist,Adzuna,R,Programming
adzuna_5719847800,Full Stack Data Science Engineer,TD,Other,Adzuna,R,Programming
adzuna_5682432096,Senior Data Scientist - Ads Auctions,Instacart,Data Scientist,Adzuna,R,Programming
adzuna_5681528894,"Senior Data Scientist, Trust and Safety",Epic Games,Data Scientist,Adzuna,R,Programming
adzuna_5722087228,"Intern, Data Science (Fall 2026)",Wealthsimple Technologies,Other,Adzuna,R,Programming
adzuna_5709570895,Database Marketing Analyst (Data Science),The Globe and Mail,Data Analyst,Adzuna,R,Programming
adzuna_5719486302,Freelance Data Science Engineer (Python & SQL),Mindrift,Other,Adzuna,Python,Programming
adzuna_5719486302,Freelance Data Science Engineer (Python & SQL),Mindrift,Other,Adzuna,R,Programming
adzuna_5719486302,Freelance Data Science Engineer (Python & SQL),Mindrift,Other,Adzuna,SQL,Programming
adzuna_5692202216,Senior Data Scientist - Demand Planning & Forecasting,Tiger Analytics Inc.,Data Scientist,Adzuna,R,Programming
adzuna_5574254936,"Senior Data Science Manager, AI Products",Dropbox,Other,Adzuna,R,Programming
adzuna_5692376126,Senior Data Scientist II - AI for Analytics,Instacart,Data Scientist,Adzuna,R,Programming
adzuna_5667943157,Senior Data Scientist (m/f/d),AutoTrader.ca,Data Scientist,Adzuna,R,Programming
adzuna_5590708011,Data Scientist II - Core AI/ML,Remitly,Data Scientist,Adzuna,R,Programming
adzuna_5576342274,Principal Data Scientist (m/f/d),AutoTrader.ca,Data Scientist,Adzuna,R,Programming
adzuna_5723253085,Senior Data Scientist (Applied AI & Analytics),ITPS  LTD,Data Scientist,Adzuna,R,Programming
adzuna_5722842294,Senior Data Scientist (Applied AI & Analytics),ITPS  LTD,Data Scientist,Adzuna,R,Programming
adzuna_5708520876,"Data Scientist, Global AML Transaction Monitoring",Royal Bank of Canada,Data Scientist,Adzuna,R,Programming
adzuna_5708621017,"Senior Data Scientist, AI Native (Growth)",Life360,Data Scientist,Adzuna,R,Programming
adzuna_5576273309,"Senior Actuarial Data Scientist, AI Risk",Armilla AI,Data Scientist,Adzuna,R,Programming
adzuna_5714828214,Data Scientist / ML Engineer (Antarctica Capital),EarthDaily Analytics,Data Scientist,Adzuna,R,Programming
adzuna_5714427185,Data Scientist / ML Engineer (Antarctica Capital),EarthDaily Analytics,Data Scientist,Adzuna,R,Programming
adzuna_5682429078,"Principal Associate Data Scientist, Machine Learning",Capital One,Data Scientist,Adzuna,R,Programming
adzuna_5682429078,"Principal Associate Data Scientist, Machine Learning",Capital One,Data Scientist,Adzuna,Machine Learning,Machine Learning
adzuna_5329714263,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699988296,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699998521,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699984154,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699994211,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699994194,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699998525,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699998339,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699989580,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699966608,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699995467,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5720274786,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5699991163,Senior BI Analyst,Targeted Talent,BI Analyst,Adzuna,R,Programming
adzuna_5702923022,Enterprise Systems & BI Analyst,Cultivate Possibility at Bluum,BI Analyst,Adzuna,R,Programming
adzuna_5723992942,BI Analyst (Power BI / Data Analytics),SereneAid,BI Analyst,Adzuna,R,Programming
adzuna_5723992942,BI Analyst (Power BI / Data Analytics),SereneAid,BI Analyst,Adzuna,Power BI,Visualization
adzuna_5718727038,Permanent - Business Intelligence (BI) Analyst - Microsoft Fabric Specialist (ID690),M3C Recrutement Inc.,BI Analyst,Adzuna,R,Programming
adzuna_5721838908,Power BI/Tableau Analyst,VDart Inc,Data Analyst,Adzuna,R,Programming
adzuna_5721838908,Power BI/Tableau Analyst,VDart Inc,Data Analyst,Adzuna,Tableau,Visualization
adzuna_5721838908,Power BI/Tableau Analyst,VDart Inc,Data Analyst,Adzuna,Power BI,Visualization
adzuna_5720566264,"Senior Manager, Business Intelligence",Xplore Inc.,BI Analyst,Adzuna,R,Programming
adzuna_5720279155,Développeur-Analyste BI,QSL,Data Analyst,Adzuna,R,Programming
adzuna_5705659452,Senior BI Advanced Analyst- Corporate Security,Bell,Data Analyst,Adzuna,R,Programming
adzuna_4801489952,Analyste programmeur Oracle BI Publisher / Oracle BI Publisher Analyst Programmer,Renaps,Data Analyst,Adzuna,R,Programming
adzuna_5648989655,BI Reporting Developer Analyst,Jonas Software,Data Analyst,Adzuna,R,Programming
adzuna_5716249286,BI Reporting Developer Analyst,Jonas Club Software,Data Analyst,Adzuna,R,Programming
adzuna_5724348198,Reporting Analyst- Power BI,Recutify Inc.,Data Analyst,Adzuna,R,Programming
adzuna_5724348198,Reporting Analyst- Power BI,Recutify Inc.,Data Analyst,Adzuna,Power BI,Visualization
adzuna_4801489705,Carrière en Technologies de l'information,Beneva,Other,Adzuna,R,Programming
adzuna_5710505680,Analyste BI – Stratégie et activation d’audience,Cogeco,Data Analyst,Adzuna,R,Programming
adzuna_5716189326,Data Engineer,Vast Auto Distribution,Data Engineer,Adzuna,R,Programming
adzuna_5718113246,Business Intelligence Developer,Charton Hobbs Group,BI Analyst,Adzuna,R,Programming
adzuna_5717780140,Business Intelligence Developer,Charton Hobbs Group,BI Analyst,Adzuna,R,Programming
adzuna_5724407363,Business Intelligence Analyst – Intermediate - BIA 26-05251,NavitasPartners,BI Analyst,Adzuna,R,Programming
adzuna_5711163671,Data Engineer,Kubra,Data Engineer,Adzuna,R,Programming
adzuna_5715836516,Analyste en matière de santé,Réseau de santé Vitalité,Data Analyst,Adzuna,R,Programming
adzuna_5723992953,Business Intelligence Analyst – Intermediate,Upstaff,BI Analyst,Adzuna,R,Programming
adzuna_5706890278,"Financial Analyst – FP&A (Power BI, Oracle)",Astra North Infoteck Inc.,Data Analyst,Adzuna,R,Programming
adzuna_5706890278,"Financial Analyst – FP&A (Power BI, Oracle)",Astra North Infoteck Inc.,Data Analyst,Adzuna,Power BI,Visualization
adzuna_5725348713,Reporting Analyst (Power BI & Data Analytics) - REPANAL 26-05299,NavitasPartners,Data Analyst,Adzuna,R,Programming
adzuna_5725348713,Reporting Analyst (Power BI & Data Analytics) - REPANAL 26-05299,NavitasPartners,Data Analyst,Adzuna,Power BI,Visualization
adzuna_5720751986,Sr. Business Intelligence Analyst,McKesson,BI Analyst,Adzuna,R,Programming
adzuna_5682340736,Sr. Business Intelligence Analyst,Visier,BI Analyst,Adzuna,R,Programming
adzuna_5713575034,Advanced Analytics Senior Data Engineer,Jay Analytix,Data Engineer,Adzuna,R,Programming
adzuna_5706382093,Business Information Architect,Genetec,Other,Adzuna,R,Programming
adzuna_5706382067,Business Information Architect,Genetec,Other,Adzuna,R,Programming
adzuna_5655362431,Senior Reporting and Operational Analyst,Finastra Technology,Data Analyst,Adzuna,R,Programming
adzuna_5711172982,Senior Data Engineer,Releady,Data Engineer,Adzuna,R,Programming
adzuna_5677464694,BI & Data Platform Administrator,Jacobs & Thompson Inc,Other,Adzuna,R,Programming
adzuna_5708140743,Business Information Architect,Genetec,Other,Adzuna,R,Programming
adzuna_4870495656,Candidature spontanée / Spontaneous application,Maestro Technologies,Other,Adzuna,R,Programming
adzuna_5715837254,Architecte de solution - Données analytiques et visualisation,Autorité régionale de transport métropolitain - ARTM,Other,Adzuna,R,Programming
adzuna_5705659453,"Analyste principal, analytique avancée BI - Sûreté de l'entreprise",Bell,Data Analyst,Adzuna,R,Programming
adzuna_5352550035,Architecte en information commerciale / Business Information Architect,Genetec,Other,Adzuna,R,Programming
adzuna_5647588657,Senior Business Intelligence Specialist,Partners Community Health,BI Analyst,Adzuna,R,Programming
adzuna_5671005223,Senior Data & AI Consultant,Lantern,Other,Adzuna,R,Programming
adzuna_5709257415,BI & Data Platform Administrator,Jacobs & Thompson Inc,Other,Adzuna,R,Programming
adzuna_5717771563,Dveloppeur(-euse) en intelligence daffaires,Charton Hobbs Group,Other,Adzuna,R,Programming
adzuna_5717639917,Senior Consultant - Power BI Architect,Avanade Inc.,Other,Adzuna,R,Programming
adzuna_5717639917,Senior Consultant - Power BI Architect,Avanade Inc.,Other,Adzuna,Power BI,Visualization
adzuna_5718158574,Développeur(-euse) en intelligence d’affaires,Charton Hobbs Group,Other,Adzuna,R,Programming
adzuna_5716249659,Analyste de données d'affaires,Dollarama,Data Analyst,Adzuna,R,Programming
adzuna_5724631213,"Senior Consultant, Microsoft Fabric Data Engineer, Data & AI",KPMG,Data Engineer,Adzuna,R,Programming
adzuna_5665734535,Analytics Engineer,Wireless DNA,Other,Adzuna,R,Programming
adzuna_5719706234,Associate Manager – Power BI Architect,Avanade Canada Company,Other,Adzuna,R,Programming
adzuna_5719706234,Associate Manager – Power BI Architect,Avanade Canada Company,Other,Adzuna,Power BI,Visualization
adzuna_5580680461,Value & Marketing Insights Team Lead,BrandBastion,Other,Adzuna,R,Programming
adzuna_5726672881,Analyste Financier,Groupe Luxnor,Data Analyst,Adzuna,R,Programming
adzuna_5715686855,Analyste Données & Intelligence d'Affaires (BI),Industrielle RH et recrutement,Data Analyst,Adzuna,R,Programming
adzuna_5710654408,GIS & AI Analytics Engineer,"Ontario Transit Group - Ontario Line - Southern Civil, Stations & Tunnel",Other,Adzuna,R,Programming
adzuna_5713379183,Senior BI Developer / BI Team Lead - Remote,"NTT America, Inc.",Other,Adzuna,R,Programming
adzuna_5712032243,Senior BI Developer / BI Team Lead - Remote,NTT DATA,Other,Adzuna,R,Programming
adzuna_5724575841,"Senior Manager, Data Analytics - Governance",Walmart,Other,Adzuna,R,Programming
adzuna_5708902339,Bilingual Billing Analyst (12-month Contract),McCarthy Tétrault LLP,Data Analyst,Adzuna,R,Programming
adzuna_5620675688,Senior Customer Delivery Manager,Maxa AI,Other,Adzuna,R,Programming
adzuna_5717639924,Consultant senior - Architecte Power BI,Avanade Inc.,Other,Adzuna,R,Programming
adzuna_5717639924,Consultant senior - Architecte Power BI,Avanade Inc.,Other,Adzuna,Power BI,Visualization
adzuna_5710989004,"Product Owner, Data",Reitmans  Ltée/Ltd,Other,Adzuna,R,Programming
adzuna_5718155048,"Manager, Software Engineering",Caret,Other,Adzuna,R,Programming
adzuna_5719767646,Manager Associé(e) – Architecte Power BI,Avanade Canada Company,Other,Adzuna,R,Programming
adzuna_5719767646,Manager Associé(e) – Architecte Power BI,Avanade Canada Company,Other,Adzuna,Power BI,Visualization
adzuna_5709609202,Power BI Developer with Rest API,Synechron,Other,Adzuna,R,Programming
adzuna_5709609202,Power BI Developer with Rest API,Synechron,Other,Adzuna,Power BI,Visualization
adzuna_5704113345,Analyste à la facturation bilingue (contrat de 12 mois),McCarthy Tétrault LLP,Data Analyst,Adzuna,R,Programming
adzuna_5718853667,Analyste Financier Principal(e) / Senior Financial Analyst FP&A (contrat 12 mois),McKesson,Data Analyst,Adzuna,R,Programming
adzuna_5702718928,Data Engineering Developer - Capital Markets & Treasury,National Bank,Data Engineer,Adzuna,R,Programming
adzuna_5677068858,Data Platform Engineer,BRP,Other,Adzuna,R,Programming
adzuna_5677053558,Data Platform Engineer,BRP,Other,Adzuna,R,Programming
adzuna_5714816841,"Data Engineer, Analytics Data Engineering",Dropbox,Data Engineer,Adzuna,R,Programming
adzuna_5699176571,Data Engineer,Veem,Data Engineer,Adzuna,R,Programming
adzuna_5636064529,Data Engineer,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5720640140,Data Engineer,Infinity Solutions,Data Engineer,Adzuna,R,Programming
adzuna_5707869833,Data Engineer,SereneAid,Data Engineer,Adzuna,R,Programming
adzuna_5723511765,Data Engineer,Charger Logistics Inc,Data Engineer,Adzuna,R,Programming
adzuna_5721838912,Data Engineer,VDart Inc,Data Engineer,Adzuna,R,Programming
adzuna_5710225433,Data Engineer,Inizio Partners Corp,Data Engineer,Adzuna,R,Programming
adzuna_5708741360,Data Engineer,Swim Recruiting,Data Engineer,Adzuna,R,Programming
adzuna_5650479304,Data Engineer,Morgan Stanley E-TRADE,Data Engineer,Adzuna,R,Programming
adzuna_5699988077,Data Engineer,Veem,Data Engineer,Adzuna,R,Programming
adzuna_5697630829,Data Engineer,The Independent Order of Foresters,Data Engineer,Adzuna,R,Programming
adzuna_5724555020,Data Engineer,NDT Global,Data Engineer,Adzuna,R,Programming
adzuna_5710584222,Data Engineer,PocketHealth,Data Engineer,Adzuna,R,Programming
adzuna_5722028979,Data Engineer,Vretta,Data Engineer,Adzuna,R,Programming
adzuna_5689002703,Data Engineer,ShyftLabs,Data Engineer,Adzuna,R,Programming
adzuna_5329714499,Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5664122029,Data Engineer,Skillerszone,Data Engineer,Adzuna,R,Programming
adzuna_5664121625,Data Engineer,Skillerszone,Data Engineer,Adzuna,R,Programming
adzuna_5695317806,Data Engineer,Insight Global,Data Engineer,Adzuna,R,Programming
adzuna_5710524575,Data Engineer,Konrad,Data Engineer,Adzuna,R,Programming
adzuna_5703861695,Data Engineer,Thinkific,Data Engineer,Adzuna,R,Programming
adzuna_5713596823,Data Engineer,"Remarcable, Inc.",Data Engineer,Adzuna,R,Programming
adzuna_5105916777,Data Engineer,Workhoppers,Data Engineer,Adzuna,R,Programming
adzuna_5501914598,Data Engineer,Thinkoutsidethevalley,Data Engineer,Adzuna,R,Programming
